gene_id,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq
ENSG00000136279.19,2501.9,3108.57,2369.76,3212.98,2779.94,1811.91,2055.29,2209.58,2592.36,2131.95,2454.98,1887.58,2752.08
ENSG00000164708.5,16.2645,76.6717,89.1668,193.661,46.9879,79.7708,61.0832,115.373,86.8819,76.8797,62.7063,146.495,65.4905
ENSG00000198001.13,210.669,354.839,377.681,323.629,258.661,353.926,227.531,352.273,523.1709999999998,365.991,335.288,499.377,313.164
ENSG00000106631.8,6.0,16.0,2.0,13.0,7.0,2.0,4.0,2.0,10.0,5.0,16.0,3.0,7.0
ENSG00000249451.1,6.0,13.0,5.0,13.0,8.0,5.0,15.0,22.0,12.1253,4.0,12.0,5.0,17.0
ENSG00000118137.9,3.0,12.0,2.0,7.0,12.0,9.0,12.0,9.0,2.0,10.1025,6.0,16.0,5.0
ENSG00000163026.11,289.0,313.0,361.0,336.0,268.0,282.0,382.0,304.999,295.0,330.0,320.999,294.0,443.0
ENSG00000106633.15,58.0,96.0,68.0,101.0,41.0,41.0,39.0,51.0001,70.0,54.0,36.0,39.0001,56.0
ENSG00000255460.1,5.0,2.0,3.0,12.0,10.0,21.0,1.0,13.0,26.0,2.0,6.0,8.0,3.0
ENSG00000279853.1,88.0,146.166,127.039,211.086,145.048,180.135,250.173,257.396,176.604,105.069,183.335,152.064,205.312
ENSG00000048462.10,1.1725,19.6691,20.7463,29.1818,17.0351,16.2285,2.58725,6.20781,29.2417,16.452,28.8828,25.6641,3.19692
ENSG00000015676.17,7090.24,9090.78,7308.09,6609.15,6394.21,6818.5,6698.59,6260.61,7237.16,7850.78,7581.66,5755.95,8310.4
ENSG00000177156.10,1328.96,1552.51,1801.37,1390.68,840.559,1055.15,817.941,1016.6,1244.8,1651.31,1229.07,1501.59,1107.57
ENSG00000181649.5,7.0,4.0,13.0,2.0,11.0,3.0,2.0,0.0,7.0,4.0,5.0,2.0,4.0
ENSG00000240695.1,27.0717,32.0971,32.0878,84.2961,110.153,34.0,40.1381,47.0973,68.2861,14.0152,44.12,35.0473,74.4382
ENSG00000136271.10,837.591,1048.66,841.1189999999998,1351.44,791.0,855.3,1074.48,1031.68,944.712,947.522,917.579,787.802,1245.53
ENSG00000165943.4,8254.84,6097.14,7075.41,3593.22,4992.38,3987.94,5686.51,2160.02,3189.24,9732.2,6785.07,4552.36,7389.06
ENSG00000158604.14,1592.5,1846.29,1620.74,1540.21,1453.22,1542.33,1446.45,1172.38,1580.99,1936.56,1776.97,1673.15,1541.59
ENSG00000274884.1,12.0,11.0,4.0,5.0,4.0,7.0,6.0,19.0,13.0,2.0,8.0,15.0,8.0
ENSG00000198453.12,834.13,1351.25,1097.73,1328.04,1202.87,981.551,1163.41,1112.23,1141.92,1134.33,1238.55,875.7919999999998,1420.92
ENSG00000272768.1,23.0,39.0,12.0,26.0232,20.0,30.0,41.0,41.0,25.0491,19.0,17.0445,51.0,65.0
ENSG00000180901.10,2348.0,3508.0,2611.0,3874.14,2243.0,1864.0,3061.02,1486.0,1914.0,3082.0,3190.0,1689.0,3605.0
ENSG00000232815.1,25.0,61.0,22.0,83.0,110.0,58.7118,83.0,117.739,113.0,45.0,77.0,51.9064,86.0
ENSG00000224122.1,9.0,20.0,19.0,14.0,14.0,8.0,12.0,4.0,2.0,7.0,11.0,5.0,16.0
ENSG00000136274.8,1253.0,2423.0,1563.0,2656.0,1513.0,1605.0,992.0,1095.0,2029.0,1367.0,1289.0,1354.0,1072.0
ENSG00000201772.1,82.0,47.0,65.0,40.0,60.0,68.0,51.0,61.0,44.0,84.0,54.0,72.0,47.0
ENSG00000228665.2,1.0,10.0,6.0,5.01497,9.0,5.0,8.00025,6.00205,7.0,4.00071,7.00137,2.0,5.0
ENSG00000106617.13,1427.39,1748.71,1432.97,1357.46,1574.13,2730.05,1537.86,2109.17,2806.57,1881.54,1960.06,2460.47,1882.96
ENSG00000095370.19,237.0,311.0,290.0,383.0,281.001,86.0,161.0,52.0,200.0,269.0,285.0,131.0,232.0
ENSG00000277942.1,1.0,25.0,18.0,29.0,12.0,10.0,17.0,8.0,19.0,7.0,10.0,9.0,14.0
ENSG00000122679.8,120.0,110.0,153.0,119.0,42.0,90.0,79.0,34.0,223.0,166.0,99.0,99.0,138.0
ENSG00000261066.1,13.0,44.0,24.0,40.0,20.0,26.0,41.0,29.0,46.7973,11.0,18.0,18.6843,39.0
ENSG00000164742.14,14494.5,20702.4,14394.3,13739.7,17718.2,5282.06,13815.3,2713.36,3569.62,15233.0,16902.0,3046.81,19430.9
ENSG00000214765.8,638.35,876.097,668.893,639.156,701.8589999999998,681.947,562.436,517.506,964.114,602.357,780.738,623.982,609.31
ENSG00000023734.10,4111.0,3455.0,3794.01,1949.0,2587.0,2829.0,3242.0,1740.0,2394.0,4885.0,3694.0,3687.0,3962.0
ENSG00000271532.1,0.0,9.0,7.0,15.0,9.0,8.0,5.0,15.0,7.0,3.0,7.0,10.0,6.0
ENSG00000272556.2,58.0268,163.035,35.4314,122.245,89.9066,94.4982,73.8146,94.4358,112.973,45.9957,98.9069,101.563,109.914
ENSG00000243695.1,14.7458,10.2898,2.54446,23.005,17.3175,12.8189,16.4742,37.8798,36.3909,6.01671,22.1705,10.0746,7.28452
ENSG00000236676.1,44.0,60.0,77.0,37.0,47.0,15.0,49.0,28.0,15.0,77.0,62.0,10.0,75.0
ENSG00000283247.1,0.0,7.332210000000001,3.04355,8.13879,0.0,6.0917900000000005,9.24674,3.02982,13.0573,2.0045900000000003,0.0,3.07104,2.00352
ENSG00000255135.3,123.542,131.969,103.621,65.4598,108.206,151.06799999999996,106.498,72.3043,96.0412,161.366,124.543,175.15200000000004,101.92
ENSG00000187391.19,6582.92,11826.4,9140.08,9135.74,8041.75,6406.62,8944.66,7325.43,7332.68,8077.78,9218.83,6595.56,10383.7
ENSG00000146674.14,257.0,404.0,202.0,276.0,265.0,58.0,331.0,131.0,263.0,334.0,479.0,242.0,554.0
ENSG00000213373.7,24.3355,24.5924,28.4836,29.1205,43.9204,31.9158,35.4793,32.7847,31.6765,24.8882,31.8282,28.8779,32.9769
ENSG00000231840.1,5.0,35.4772,26.4871,48.1832,19.0,16.0,16.6785,25.0,36.0,14.0,16.0,25.6673,7.0
ENSG00000196517.11,194.0,376.0,384.0,441.0,199.0,415.0,210.0,363.0,580.0,303.0,239.0,355.0,366.0
ENSG00000239264.8,523.576,855.467,861.462,1032.98,395.25,821.88,529.88,750.563,1023.88,898.51,647.135,795.336,677.227
ENSG00000280232.1,130.365,241.742,158.148,235.267,163.221,169.30700000000004,188.993,139.875,189.493,162.225,261.111,114.052,259.278
ENSG00000233539.5,206.279,453.016,301.356,445.543,331.1740000000001,221.987,382.742,309.0540000000001,300.123,280.91,456.21,251.202,454.279
ENSG00000227893.1,30.6084,56.5258,68.9239,75.4588,42.7521,52.6578,69.0413,82.4491,54.0724,25.2951,52.358,91.2718,78.6223
ENSG00000204677.10,512.645,522.16,456.869,673.5089999999999,869.31,378.918,686.331,1000.28,814.1139999999998,531.313,642.664,288.9770000000001,737.085
ENSG00000242948.1,37.0,43.2471,55.1784,49.356,34.1537,51.3166,54.322,34.6531,46.2275,28.0,69.5788,26.1024,56.3041
ENSG00000071655.17,1231.38,1174.05,987.963,1432.11,1291.72,939.231,940.203,1027.82,1200.93,1009.36,972.296,683.297,1384.65
ENSG00000136205.16,4158.31,2717.46,3117.97,2373.63,3532.18,2422.9,1399.88,1822.57,2572.22,2919.8,2315.81,2563.72,2616.39
ENSG00000213918.10,554.217,993.429,637.4830000000002,1261.8,744.582,744.7589999999999,840.755,1019.68,993.813,508.475,839.428,445.054,1006.77
ENSG00000250981.1,17.0,49.0,29.0,49.0,22.0,32.0,22.0,27.0,35.0,29.0,34.0,14.0,42.0
ENSG00000236078.1,54.6055,123.979,52.8178,137.064,83.5161,82.9958,77.5641,80.8984,143.65200000000004,58.132,122.941,77.4366,111.605
ENSG00000146666.5,3.0,37.0,6.0,39.0,22.0,12.0,9.0,25.0,19.0,14.0,20.0,5.0,11.0
ENSG00000166477.12,1220.88,1041.43,1300.23,955.698,1055.08,1081.15,1222.05,854.466,1043.53,1472.77,1475.76,1008.73,1545.56
ENSG00000225507.1,56.0,165.0,99.0,101.0,98.0,102.0,155.0,156.0,117.0,124.0,131.0,64.0,175.0
ENSG00000179869.14,27.0841,39.254,47.7785,42.7573,51.6169,93.0158,39.6848,99.2895,155.04,44.2973,63.6155,124.475,39.3059
ENSG00000145888.10,17.4932,61.5678,29.4025,85.5703,30.0892,21.732,64.4198,39.7283,74.1568,29.5077,40.9595,45.1555,67.9309
ENSG00000279578.1,3.0,6.00132,13.0,2.0,11.008,36.0,4.0,4.0,13.0,15.0105,6.0,19.0,6.0
ENSG00000234686.1,43.3809,57.4762,56.0967,81.1236,107.459,82.0321,143.809,108.607,105.598,38.4474,108.934,41.0365,127.39
ENSG00000042813.7,31.0,25.0,21.0,16.0,36.9999,10.0,21.0,4.0,7.0,20.0,24.0,12.0,37.0
ENSG00000228005.1,20.6173,18.8609,31.561,27.3267,22.2253,22.6125,30.5657,39.5469,29.4387,13.5094,37.0433,28.9761,47.3143
ENSG00000253611.1,8.0,1.0,1.0,8.0,1.0,7.0,8.0,19.0,13.0,6.0,5.0,2.0,4.0
ENSG00000167306.19,740.043,792.8589999999998,899.284,1035.11,845.952,306.136,740.913,352.103,511.13,790.941,1033.92,319.772,1059.89
ENSG00000132437.17,9.99999,10.1005,24.0,10.0,4.0,48.0001,6.0,58.0,61.6295,7.0,8.01265,90.0,15.0
ENSG00000087266.15,1212.06,965.418,918.996,1378.24,842.7819999999998,1055.58,566.863,1112.39,1617.48,718.924,664.8839999999999,1273.95,768.867
ENSG00000106070.17,1932.63,3356.37,2270.36,3428.35,2561.99,3991.32,3296.34,4008.31,4377.89,2527.66,3002.72,3207.55,4022.26
ENSG00000131467.10,1414.25,1867.0,1593.89,1122.87,1571.83,1369.4,1418.12,1009.78,1414.67,1879.32,1683.32,1335.44,1835.01
ENSG00000231490.1,9.89892,59.0,25.0,72.0,25.0,25.0,30.0,40.0,29.1025,21.0,39.1866,32.0,39.0
ENSG00000138135.6,126.0,26.0,459.0,50.0,79.0,139.0,22.0,127.0,49.0,60.0,68.0,711.0,12.0
ENSG00000260369.2,8.0,20.0,5.0,12.0,3.0,9.0,17.0,11.0,23.0,8.0,10.0,18.0,20.0
ENSG00000044115.20,2823.17,5472.18,5210.93,5424.06,2772.61,4369.17,3146.56,4683.77,5459.44,4495.76,3618.67,6688.25,4159.32
ENSG00000267123.5,20.7346,83.928,41.7146,93.3493,55.7084,53.2566,70.872,71.942,68.5439,29.476,61.9526,42.6528,63.2532
ENSG00000245958.6,1007.61,1777.35,1317.82,1444.34,1267.53,2092.05,1449.16,1866.87,2886.28,1532.03,1629.46,1365.37,1067.68
ENSG00000238131.1,35.9857,47.8885,39.3651,29.2315,17.2109,28.4162,31.8818,29.031,38.8418,17.0475,46.0316,40.1699,47.1288
ENSG00000280920.1,14.0,7.0,10.0,12.0,37.0,14.0,17.6374,9.0,20.0,8.0,21.0,4.0,14.0
ENSG00000275328.1,2.0,4.0,0.0,13.0,5.0,3.0,8.0,16.0,13.0,2.0,11.0,5.0,11.0
ENSG00000231427.5,14.0,10.0,49.0,14.0,3.0,11.0,5.0,28.0,33.9999,20.0,3.0,11.0,4.0
ENSG00000254067.2,12.0,30.0,16.0,19.0,29.0,20.0,20.0,21.0,21.0,16.0,27.0,8.0,20.0
ENSG00000204936.9,35.2728,9.10648,15.9834,76.8688,23.7514,3.57161,36.2039,64.0,82.0908,20.692,18.916,5.0,97.7
ENSG00000215127.6,7.0,2.00475,9.0,11.0,5.0,7.0,12.0592,7.0,11.0,5.0,7.0,1.00239,10.0216
ENSG00000170419.10,3773.48,3672.06,3554.79,2746.3,4095.37,3672.57,4942.73,2307.06,2226.25,4489.18,4350.76,1897.02,6010.88
ENSG00000082153.17,5560.6,4451.48,5892.97,2357.51,3770.55,3076.65,2902.05,1975.24,3362.12,5860.15,4479.39,4574.34,3935.93
ENSG00000132432.13,2911.19,647.0,1725.1,280.187,1037.66,1409.86,910.668,866.0,650.001,2404.23,1499.33,2081.36,934.965
ENSG00000238260.1,11.0,53.0,21.0,43.0,31.0,16.0,38.0,27.0,34.0,10.0,37.0,16.0,52.0
ENSG00000146648.16,1455.0,2801.0,2002.0,1676.0,2544.0,2724.0,1650.0,2741.0,1912.0,2189.84,2009.0,2770.0,2961.8
ENSG00000188477.13,115.159,188.111,158.942,217.27,137.53,143.438,132.102,168.59400000000005,171.425,124.415,175.446,133.64600000000002,198.21400000000003
ENSG00000213906.9,24.0,67.1323,25.7241,57.746,34.1639,74.5243,43.9711,115.827,106.731,32.2227,46.0423,45.1188,37.1123
ENSG00000266467.2,12.4548,33.0,22.0,26.0,13.0,16.5301,23.6078,55.0,26.8949,12.8518,32.0,10.0,56.0
ENSG00000180329.13,977.757,846.0,1081.77,472.0,734.793,817.0,761.0,498.0,683.0010000000002,1069.84,1022.0,862.887,901.618
ENSG00000132434.9,2695.0,2412.45,2532.0,1339.0,2062.0,1849.0,1781.0,1277.28,1503.0,2613.0,2250.0,1916.0,2294.31
ENSG00000180662.8,5.00111,36.0,28.0,28.0,25.0135,22.0,16.0088,13.0076,27.0133,11.004,20.0,17.5312,45.0116
ENSG00000283241.1,116.049,204.481,126.811,213.665,125.282,414.58,143.299,137.299,268.79400000000004,207.125,144.341,144.829,166.459
ENSG00000272904.1,34.6293,50.7111,59.1479,27.6474,21.6164,58.6561,40.097,115.957,133.514,19.1801,20.8598,43.9071,73.5284
ENSG00000272372.1,113.0,137.0,51.0,161.0,123.0,113.0,59.0,161.0,145.0,39.0,66.0,48.0,74.0
ENSG00000257390.5,4.27262,8.15813,7.27557,20.7532,6.57647,4.76486,21.158,11.3364,11.5741,4.31679,9.88306,13.9512,25.8807
ENSG00000225750.1,8.0,5.0,1.0,9.0,5.0,1.0,16.0,18.0,9.0,5.0,7.0,4.0,11.0
ENSG00000226278.1,21.4695,0.0,0.0,0.0,32.0068,0.0,0.0,18.7922,0.0,0.0,0.0,0.0,25.0
ENSG00000278880.1,5.0,10.0,3.0,18.0,14.0,9.0,8.0,18.0,13.0,11.0,6.0,9.0,9.0
ENSG00000235602.5,5.15564,5.0,2.0,6.0,11.0,5.0,8.0,6.64003,10.0,4.0,3.02916,3.0,4.0582
ENSG00000249773.3,31.4967,82.5457,57.5747,49.1406,50.3952,54.7908,87.1104,42.8037,74.6609,62.549,57.9023,109.85,68.8573
ENSG00000281896.1,5.0,5.0,5.0,1.0,2.78361,4.0,5.04413,6.08518,8.0,6.12613,8.0,3.0,2.0
ENSG00000160360.11,715.0,807.0,602.0,1257.0,873.0,366.0,655.9639999999998,391.0,570.0,587.0,663.0,339.0,881.0
ENSG00000239789.5,773.4860000000001,477.002,589.806,256.03700000000003,437.432,472.222,471.64,336.814,391.329,744.529,617.165,652.432,520.576
ENSG00000146733.13,627.2280000000002,373.408,332.088,413.245,748.2130000000002,389.581,422.778,576.089,396.951,332.47,373.344,292.923,714.0
ENSG00000233689.1,2.0,2.0,1.0,1.0,5.0,8.0,6.0,20.0,4.0,5.0,3.0,4.0,2.0
ENSG00000200608.1,25.0,55.0,44.0,38.0,42.0,36.0,36.0,47.0,21.0,27.0,34.0,25.0,56.0
ENSG00000004838.13,45.5535,58.0949,40.2401,83.8999,44.0279,371.909,52.6125,148.519,130.94899999999998,46.8959,59.8478,144.04399999999995,47.9828
ENSG00000129103.17,1095.36,1234.97,1187.36,1293.39,1001.29,965.268,717.965,840.627,1252.18,1428.67,1154.15,1200.12,952.692
ENSG00000260390.1,16.0,30.0,29.0,35.0,20.0,39.0,23.0,23.0,44.0,33.0,35.0,32.0,23.0
ENSG00000106153.12,5066.2,3512.99,4481.22,1860.38,2301.24,3759.36,2210.11,1694.57,2783.33,5228.12,3634.25,4383.54,2490.83
ENSG00000225017.1,28.0,59.0,59.0,49.0,34.0,44.0,59.0,44.0,60.0,42.0,51.0,32.0,66.0
ENSG00000148541.12,1415.79,2771.67,2554.7,2118.0,1587.35,1258.83,1774.09,1180.89,1471.76,2182.99,2005.59,1336.24,2245.58
ENSG00000173638.18,320.014,401.589,332.374,438.995,388.866,298.908,234.186,205.676,410.036,217.806,342.389,295.347,374.02
ENSG00000258230.2,16.0,44.0,23.0,47.0,40.0,30.0,21.0,24.0,54.0,24.0,48.0,25.0,26.0
ENSG00000146285.13,48.1891,78.2303,70.8817,104.365,57.3083,68.4857,60.3825,54.9286,62.0885,49.4743,61.9398,58.3373,76.2538
ENSG00000233028.1,5.0,1.0,9.0,5.0,1.0,2.0,5.0,5.0,1.0,3.0,5.0,2.0,14.0
ENSG00000136830.11,606.0,445.0,573.0,1134.0,453.0,333.0,316.0,527.0,765.0,423.999,454.0,646.0,533.0
ENSG00000222503.1,13.0,36.0,17.0,25.0,22.0,23.0,29.0,59.0,41.0,16.0,29.0,14.0,35.0
ENSG00000229854.1,4.0,11.0,5.0,7.0,10.0,10.0,5.0,5.0,6.0,5.0,12.0,14.0,7.0
ENSG00000254542.1,19.0,36.0,23.0,42.0,39.0,48.0,25.0,44.0,36.0,21.0,62.0,47.0,37.0
ENSG00000253227.1,7.09345,21.3719,19.6415,18.5688,11.3412,9.02132,16.7644,9.51932,15.9702,13.469,18.7211,12.0263,12.2915
ENSG00000056277.15,355.547,358.181,417.71,296.634,324.296,242.387,270.439,209.666,322.565,386.711,360.142,236.006,241.859
ENSG00000099960.12,203.0,195.0,213.0,176.0,145.0,128.0,123.0,111.0,118.0,232.0,212.0,122.0,152.0
ENSG00000237268.2,11.0,17.0,21.0,0.0,16.0,17.0,33.0,47.0,26.7881,18.0,31.0,20.0,114.913
ENSG00000150433.9,252.0,544.251,360.154,375.866,284.434,390.0,336.136,323.0,450.0,345.0,400.0,293.0,375.0
ENSG00000068394.10,760.0,902.0,840.0,716.0,666.0,608.0,556.0,652.0,871.0,923.0,815.0,949.0,783.0
ENSG00000272269.1,10.0,3.0,2.07962,12.2208,3.0,3.0,7.0,8.0,11.0,5.20748,10.0,10.3719,11.7812
ENSG00000242735.1,1.93908,1.03132,15.6961,5.28822,10.2925,3.54747,21.6074,7.36596,8.08419,0.0,6.555739999999999,14.2076,5.63325
ENSG00000112378.11,138.0,105.0,123.0,94.0,82.0,203.0,224.0,215.0,304.0,139.0,181.0,297.0,119.0
ENSG00000279072.1,7.00622,10.0286,8.02898,14.0107,15.0207,8.00349,4.00327,6.007619999999998,17.9762,4.0010900000000005,18.0825,1.00429,25.1071
ENSG00000271551.2,53.0,68.0,53.0385,70.0,47.0,55.0318,75.0,60.0,69.0,94.0,53.0,70.0,74.0
ENSG00000261202.1,29.759,24.0,23.0,11.0,19.0,36.0,22.0,34.0,13.0,22.0,28.0,32.0,57.0
ENSG00000204314.10,570.999,808.0,540.0,725.0,628.999,572.0,838.9989999999998,619.0,570.0,655.0,605.0,504.0,860.0
ENSG00000239665.8,1229.04,2193.67,1671.57,1716.23,1600.27,1733.28,1929.79,1720.67,1892.76,1599.45,2059.31,1109.18,2453.13
ENSG00000141446.10,1024.44,1330.36,1269.47,1112.62,1069.15,1050.51,1034.92,925.343,1335.45,1276.38,1047.38,1175.84,1252.13
ENSG00000200922.1,1.0,14.0,11.0,0.0,2.0,3.0,8.0,4.0,3.0,4.0,10.0,3.0,7.0
ENSG00000101871.14,523.0,755.0,699.816,492.0,526.234,799.195,576.4,675.0,716.0,563.299,637.351,864.0,741.413
ENSG00000207137.1,174.0,169.0,87.0,134.0,186.0,133.482,176.0,172.0,173.0,228.0,223.0,243.664,210.0
ENSG00000228393.3,88.4852,153.563,139.51,145.468,75.0546,122.091,176.912,155.6,122.456,118.195,142.097,143.838,253.748
ENSG00000114812.12,662.0,824.0010000000002,678.9989999999998,618.58,697.0010000000002,549.738,547.868,504.0,661.0,561.87,587.872,376.87,599.857
ENSG00000280225.1,210.304,163.588,187.393,193.395,132.18,205.123,191.538,261.758,214.93,84.3138,167.90200000000004,178.113,171.828
ENSG00000225811.1,30.1322,50.3541,55.8151,38.0,28.0,18.3304,47.3152,14.0,23.0,37.0,45.2762,23.0,46.0
ENSG00000265251.1,6.0,13.0,8.0,11.0,12.0,8.0,8.0,5.0,5.0,8.0,2.0,12.0,7.0
ENSG00000276202.1,46.0896,80.908,59.4863,86.9577,81.2071,45.2344,86.631,64.9039,77.1882,50.536,64.2477,58.5791,76.317
ENSG00000233547.1,7.4435600000000015,8.64944,3.16768,9.04009,14.8845,7.0,4.97056,6.83052,5.14657,4.14248,10.5548,10.8181,15.4111
ENSG00000231466.2,26.0748,28.0,10.0203,29.0,17.0411,23.0992,32.0797,17.0,26.0869,15.0,16.075,19.0,40.158
ENSG00000268186.1,9.38451,26.8297,10.2553,19.3634,17.4846,5.0692,10.7999,24.8865,29.5322,9.02378,23.623,3.83872,16.3588
ENSG00000227015.1,12.5683,16.3603,6.40496,9.21361,15.0202,18.9942,8.83881,8.89963,13.3127,2.69387,24.1428,5.22196,10.963
ENSG00000245067.6,6.0,4.0,10.0,7.0,16.0,129.0,6.0,3.0,22.0,13.0,15.0,30.0,8.0
ENSG00000131043.11,395.442,518.411,471.486,460.869,297.964,372.832,356.755,363.798,450.711,392.712,395.971,399.924,480.513
ENSG00000116473.14,1317.58,2134.69,2095.25,1835.73,1531.78,1574.7,1812.26,1572.74,2105.35,2138.26,1755.24,1970.57,2412.3
ENSG00000250923.1,6.23287,10.0,6.0,10.0,14.0,7.0,6.0,14.2349,8.0,3.0,6.0,2.0,9.2486
ENSG00000145996.11,695.78,880.5310000000002,788.955,700.143,729.448,720.569,746.202,711.426,866.202,857.579,824.64,734.727,889.6
ENSG00000127951.6,537.123,264.814,626.063,379.038,436.105,584.02,343.273,545.1080000000002,940.456,715.117,819.6189999999998,1374.75,392.196
ENSG00000225359.1,2.0,14.0,6.0,1.0,5.0,10.0,7.0,0.0,1.0,4.0,5.0,12.0,12.0
ENSG00000261469.1,2.0,4.0,4.0,10.0,2.0,7.0,2.0,6.0,7.0,3.0,4.0,7.0,2.0
ENSG00000241546.1,13.0,40.0,28.0,32.0,17.0,16.0,33.0,16.0,20.0,12.0,35.0,13.0,27.0
ENSG00000248485.1,1143.0,545.0,1056.0,396.0,590.0,5349.0,562.0,2427.0,2930.0,1238.0,598.0,3939.0,659.0
ENSG00000231232.4,4.80963,20.8077,17.7793,30.7907,29.6371,20.8346,37.5075,32.9705,24.0389,11.5156,30.4968,24.8317,41.85
ENSG00000233782.1,13.4757,15.6717,11.3671,13.7158,10.3164,5.2797,8.64343,14.0251,12.5727,9.78846,9.35356,7.23532,9.08467
ENSG00000165916.8,3187.0,2151.0,3057.0,1339.0,2025.0,3864.99,1527.0,1575.0,2279.0,3200.0,2395.0,3560.0,2247.0
ENSG00000179588.8,104.126,169.612,61.1306,287.068,131.186,103.168,125.015,180.163,156.056,51.0512,117.074,69.0156,155.124
ENSG00000226479.3,224.0,290.0,283.0,202.0,208.0,271.0,155.0,179.0,277.0,272.0,252.0,299.0,230.0
ENSG00000268895.5,198.942,258.427,181.396,263.396,162.964,161.623,205.696,170.292,215.873,194.639,213.15,154.894,213.418
ENSG00000260185.1,9.72606,16.0,5.22536,30.4073,8.0,6.2567900000000005,4.12677,9.64298,11.2049,5.0,8.0,3.34515,16.5736
ENSG00000081052.11,95.0,233.0,183.0,348.0,143.0,142.0,120.0,234.0,302.0,111.0,173.0,103.0,180.0
ENSG00000279629.1,6.0,27.0,13.0,43.0,17.0,17.0,15.0,29.0,30.0,9.0,17.0,11.0,40.0
ENSG00000188368.9,53.87300000000001,42.0822,45.3912,64.048,51.2663,85.6633,39.9832,68.4858,82.0644,58.4626,49.6422,52.0899,60.0154
ENSG00000257838.5,56.5174,83.3115,77.384,120.083,59.8317,31.6055,61.8241,92.6327,136.274,32.6076,65.5446,76.8058,37.553
ENSG00000172728.15,666.216,1219.87,1060.02,1144.98,916.182,1116.09,846.706,1137.22,1276.82,980.152,1123.42,914.704,1148.63
ENSG00000091947.9,433.0,426.0,444.0,296.415,289.0,362.0,321.97,316.0,380.695,408.0,408.0,402.0,348.0
ENSG00000274400.1,51.0,101.0,69.0,62.0,110.0,52.0,83.0,37.0,63.0,101.0,63.0,72.0,95.0
ENSG00000226342.1,14.0605,22.2571,48.1794,31.196,31.1708,63.5651,44.2646,45.0773,50.3313,44.0,59.062,19.0876,53.1421
ENSG00000258337.1,28.0,39.0,20.0,42.0,38.0,45.0,51.0,41.0,35.0,22.0,41.0,25.0,56.0
ENSG00000232139.5,3.0,13.0,6.0,5.0,8.0,6.0,7.0,6.0,9.0,6.0,9.0,6.0,12.0
ENSG00000145734.18,7194.35,8700.17,8566.3,6361.19,8633.14,6113.78,6475.2,5353.7,7349.43,8191.65,8998.16,5529.02,8221.78
ENSG00000227910.1,6.0,13.0,18.0,15.0,8.0,17.0,12.0,13.0,14.0,22.0,15.0,5.0,21.0
ENSG00000265489.1,29.8437,48.5144,29.8583,43.7847,34.8692,41.1461,29.2805,50.5169,40.9276,37.5397,46.4214,30.6755,34.4445
ENSG00000267746.1,74.9312,83.796,64.0088,96.0,61.9187,46.0,44.0,29.0,53.6827,66.9516,53.0,51.1913,60.8135
ENSG00000169397.3,0.0,0.0,3.0,6.0,3.0,0.0,3.0,10.0,15.0,3.0,0.0,10.0,7.0
ENSG00000207563.1,4.0,7.0,2.0,10.0,10.0,1.0,5.0,2.0,2.0,9.0,6.0,0.0,10.0
ENSG00000228318.3,4.0,6.0,9.05055,24.0,12.0,3.0,9.0,13.0,21.0,4.0,15.0,7.0,14.0
ENSG00000256061.7,196.521,180.811,187.335,147.861,179.31599999999997,266.387,159.582,211.642,223.09,214.349,205.73,277.051,158.702
ENSG00000240613.3,6.08097,6.15351,10.0,12.5495,6.3177400000000015,5.56534,11.2028,12.6563,12.1602,5.6430099999999985,9.46031,12.0,12.0
ENSG00000228218.1,4.01187,9.00463,0.0,19.0254,22.0557,12.0171,16.0419,12.0303,8.006039999999999,6.01516,12.0,8.011339999999999,15.0472
ENSG00000227986.1,77.0,91.0,98.0,106.0,94.0,79.8759,97.0,54.0,112.0,124.0,113.0,73.0,96.0
ENSG00000156873.15,581.804,753.08,585.145,662.449,616.049,512.387,594.8240000000002,526.553,611.738,671.235,638.6080000000002,414.435,751.16
ENSG00000256056.1,32.7882,66.5947,24.6428,63.583,40.0,19.0,45.0,15.0,29.0,30.6107,72.0,45.0,58.0
ENSG00000259797.1,18.1208,15.3074,18.4215,11.5013,16.750999999999998,21.831,25.3996,17.0327,16.7065,19.5842,48.9487,13.0043,23.6201
ENSG00000276650.1,2.69453,19.1604,0.0,24.1317,9.90393,13.0,17.072,13.2395,11.6046,7.4534,27.4435,16.9865,6.30218
ENSG00000232727.2,0.0,8.00548,6.0,32.0,8.0,5.00365,1.0,3.0018700000000003,13.0,3.0,4.00128,10.0,2.00146
ENSG00000228014.1,10.0018,5.00104,1.0,31.0,3.0,21.0,5.0,4.0,36.0,9.0,17.0,12.0,2.00123
ENSG00000017427.15,630.433,153.425,690.41,38.4739,629.602,128.187,189.776,20.3519,40.3541,600.347,374.182,67.6398,498.825
ENSG00000223974.1,11.0,24.0,18.0,76.6663,28.0,33.0,39.0,21.8731,27.8993,18.8191,25.0,22.0,66.7184
