gene_id,H_0689_BA9_mRNASeq,H_0709_BA9_mRNASeq,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq,H_1104_BA9_mRNASeq,H_0601_BA9_mRNASeq
ENSG00000158315.10,60.1145,59.2446,97.3097,334.282,259.213,261.764,54.7663,199.392,209.978,186.596,217.237,341.478,235.225,79.0889,68.5357,187.266,214.321,264.566,278.579,34.3346,71.6306
ENSG00000124171.8,23.8223,50.5331,443.768,627.16,627.944,617.631,72.0288,488.707,658.24,158.387,610.828,523.029,729.5260000000002,63.945,43.2356,539.981,705.4,563.687,751.5169999999998,48.4484,59.8953
ENSG00000185955.4,24.0,143.97799999999995,15.6356,38.6932,24.0,73.7645,25.6118,22.9018,27.9957,167.729,39.9374,49.932,17.3172,12.0,17.0,17.0,21.0,23.0,69.4114,18.0,20.6967
ENSG00000240641.3,1.0,4.0,8.69379,11.261,12.6135,14.7357,6.0,9.32615,9.78282,9.0,7.65027,14.2428,13.1051,3.0,3.0,5.00451,9.05969,8.873619999999997,9.93662,1.0,2.0
ENSG00000021355.12,286.798,215.774,245.806,363.865,370.159,476.528,291.253,268.723,330.861,723.579,227.223,539.628,731.418,283.744,247.617,301.555,389.027,872.324,256.126,200.066,171.457
ENSG00000112118.17,264.0,243.0,379.131,607.094,450.221,468.632,316.0,364.16,588.799,1180.08,305.885,469.345,807.0219999999998,248.0,263.0,551.908,441.041,639.472,444.162,209.426,313.0
ENSG00000104332.11,176.0,213.0,262.0,646.0,629.0,1014.0,263.0,342.0,624.0,1353.0,223.0,309.0,672.0,316.0,445.0,671.0,361.0,827.0,304.0,175.0,610.0
ENSG00000170915.8,1405.41,1139.94,3245.01,4860.39,6738.58,3022.39,928.981,3810.38,2676.23,4719.87,1965.44,2778.09,3248.73,620.0980000000002,1748.26,4917.67,2834.36,2438.04,3409.14,886.273,2331.93
ENSG00000096093.15,190.754,187.129,1581.61,2795.91,2119.98,2687.59,339.31,2062.6,3042.72,1130.87,2515.65,3018.21,3203.49,232.253,244.336,1917.88,2641.04,1889.99,2816.51,196.37,425.125
ENSG00000096092.5,217.0,744.0,2273.0,1199.0,1971.0,583.0,884.0,1094.0,1180.0,4153.0,1333.0,732.0,772.0,1021.0,530.0,2315.0,1573.0,1338.0,1437.0,746.0,977.0
ENSG00000231170.5,3.0,2.0,113.432,335.903,191.667,280.675,1.0,226.301,146.047,6.0,187.652,214.148,281.154,2.0,5.0,125.175,251.332,133.338,214.922,4.0,5.0
ENSG00000276805.2,72.3137,87.416,51.7723,140.765,35.6036,125.138,147.391,97.2416,112.461,341.664,80.8422,59.3154,122.804,47.3243,118.575,69.2536,84.8262,72.5151,118.67,77.5584,54.4543
ENSG00000117500.12,525.061,631.924,1457.32,1914.27,2271.84,1873.73,615.264,1615.71,1887.04,1810.59,2763.99,2208.86,2361.47,433.3,332.23,2241.47,1936.8,2635.63,3089.7,543.175,814.685
ENSG00000149124.10,11.0,13.0,89.0,201.0,163.0,329.0,13.0,180.0,165.0,69.0,214.0,185.0,198.0,24.0,11.0,152.671,201.0,101.0,220.0,10.0,22.0
ENSG00000112237.12,251.513,441.744,1855.77,2202.69,2065.94,1537.85,651.741,1689.67,1703.08,2529.57,1716.55,1377.57,1793.04,606.07,468.4980000000001,2218.06,2218.67,1639.34,2118.89,430.021,739.413
ENSG00000170899.10,247.0,646.776,2247.42,2044.99,1975.66,1210.1,1079.46,1605.91,1534.2,4452.14,1236.15,1020.81,1476.34,1027.85,739.467,2541.02,2106.79,1827.38,1281.49,594.0,1015.25
ENSG00000283293.1,132.0,0.0395594,2225110.0,712225.0,1567170.0,292793.0,143.358,965612.0,1403020.0,1.74023e-05,1044860.0,997125.0,612126.0,26.4804,111.211,2393620.0,1370170.0,2107190.0,1410900.0,21.2022,137.884
ENSG00000197937.12,115.085,98.0898,759.562,1369.7,1160.48,1408.22,119.072,939.627,878.123,427.013,1254.67,953.848,1261.4,107.17,116.952,1066.51,1234.5,758.928,1192.56,134.72299999999998,241.944
ENSG00000255561.6,20.9156,25.0565,130.171,127.771,172.09099999999995,79.9412,35.6011,102.38,167.155,170.53,119.29,65.742,160.806,28.1322,35.7791,152.548,160.884,208.441,115.886,14.5031,29.4567
ENSG00000178694.9,60.8329,43.1572,424.338,593.832,504.94,456.508,57.0,420.462,605.238,265.21,378.93,527.234,678.947,54.9481,49.3311,533.6990000000002,544.732,655.444,434.478,50.0215,111.329
ENSG00000112146.16,483.262,593.731,2459.94,2866.88,2861.67,1683.08,1053.84,2567.43,2000.45,4844.31,1750.68,1086.7,1710.04,1501.21,836.172,3385.65,2639.85,1795.84,2503.42,813.9939999999998,1920.73
ENSG00000159128.14,398.836,976.523,1018.48,838.672,917.482,655.151,1070.63,739.87,832.297,3301.86,770.645,853.347,852.308,910.505,485.256,1042.17,920.899,1055.54,996.07,564.0,664.6189999999998
ENSG00000232225.6,1.07328,4.1045300000000005,12.9434,25.5824,32.6082,25.3434,1.0,25.5527,21.0118,7.06508,24.2133,14.4902,26.9226,2.01423,2.0,19.5238,24.8733,21.6248,31.8939,1.0,1.03772
ENSG00000077684.15,377.019,654.328,1128.12,2005.13,1304.39,1523.39,729.2189999999998,1615.4,1570.26,2057.32,2024.56,1396.21,1662.54,576.494,447.6,1825.27,1796.14,1623.57,2096.34,391.022,604.033
ENSG00000124743.5,7.0,4.0,18.0,24.0,12.0,26.0,8.0,17.0,66.0,27.0,27.0,68.0,68.0,5.0,5.0,14.0,22.0,50.0,11.0,5.0,9.0
ENSG00000085382.11,248.673,265.97700000000003,2821.11,3638.85,3407.02,3331.58,677.2860000000002,2829.93,2966.71,2447.81,3416.05,2874.73,3370.83,435.24,331.13199999999995,3539.87,3857.69,2670.36,3595.73,567.415,1025.08
ENSG00000267150.1,1.0,4.0,10.0,42.0,15.0,62.0,6.0,27.0,18.0,9.0,41.0,19.0,35.0,1.0,8.0,22.0,28.0,5.0,43.0,5.0,3.0
ENSG00000262576.2,37.0056,22.6648,233.627,409.727,252.584,422.463,71.9898,269.41200000000003,302.86,69.9788,266.393,297.028,242.085,34.1101,11.3274,245.859,297.577,329.365,375.283,25.9322,90.7478
ENSG00000113194.12,300.0,481.0,1406.0,1661.0,1630.0,1309.0,657.0,1272.0,1288.0,2126.0,1293.0,1022.0,1268.0,657.0,381.0,1757.0,1544.0,1498.0,1530.0,407.0,747.0
ENSG00000187720.14,279.111,48.0,298.646,618.489,444.288,1054.14,150.001,397.453,516.867,542.547,371.242,381.34,1284.0,99.1083,399.001,437.891,968.956,445.217,418.242,114.071,163.0
ENSG00000146205.13,21.4442,94.7532,62.4605,88.9883,36.3794,117.721,128.798,74.2687,77.2928,162.778,50.4956,97.5822,112.871,80.814,64.9235,57.7722,67.7486,101.39,56.8801,29.521,43.0
ENSG00000174606.13,314.27,475.592,2025.28,3019.03,2603.58,2633.96,578.081,2473.75,3287.23,1923.79,2699.94,3615.63,3792.58,441.206,470.797,2545.4,2729.85,3142.68,3102.47,438.054,714.1419999999998
ENSG00000229227.8,18.1766,19.8028,65.7342,165.753,83.2719,196.681,22.5063,108.42,111.138,65.2966,122.551,141.05200000000005,148.744,21.0445,14.904000000000002,93.8083,138.833,85.5575,121.313,14.8908,19.7691
ENSG00000151914.19,5678.0,4322.0,40510.0,72608.5,61936.2,74781.4,7185.0,47765.0,56179.3,15877.0,44967.4,68785.1,77820.1,3794.0,3561.0,54157.5,54061.7,58230.5,57959.5,4882.1,10794.0
ENSG00000197140.14,75.8242,82.3972,2778.93,5619.34,3977.86,5473.42,110.748,5015.07,3967.51,407.43300000000005,5453.73,4337.35,5341.69,97.9043,69.8345,3610.41,5450.88,2919.51,6156.02,121.652,210.641
ENSG00000175197.11,138.386,1090.33,557.821,438.0,578.726,456.0,986.544,458.0,622.811,1943.17,523.874,669.0,475.0,1317.22,361.62,655.0,421.693,2090.77,678.0,556.087,338.02
ENSG00000168116.13,58.0,37.0,1362.12,1271.24,1297.81,948.935,90.0,1133.28,1008.05,278.0,1604.58,983.326,1097.91,110.0,50.0,1706.02,1239.76,945.509,1268.84,72.0001,170.0
ENSG00000151151.5,131.0,171.0,767.334,770.439,992.214,721.659,231.0,847.845,864.6210000000002,668.0,722.6,892.5169999999998,848.118,110.0,96.0,935.961,863.5,956.121,1052.59,181.0,242.0
ENSG00000244752.2,5.0,7.128419999999998,4.27278,9.17371,6.09976,21.5189,2.03748,13.1867,8.16296,59.0765,14.0459,23.4516,3.0104900000000003,11.0,6.0,3.02437,15.0879,23.0939,14.1611,5.04482,8.27187
ENSG00000116212.14,79.0,165.0,220.0,263.0,305.0,269.0,254.0,186.0,270.001,765.0,244.0,299.0,315.0,198.0,134.0,287.0,225.0,329.0,278.0,114.0,177.0
ENSG00000146143.17,32.0,42.0,201.07,254.926,282.809,268.447,37.796,214.317,213.573,187.04,196.295,265.315,298.726,39.0,38.8164,210.962,228.955,203.408,256.197,33.8286,61.1501
ENSG00000078124.11,558.239,408.76,1738.54,2016.13,2854.33,1206.07,496.297,1461.58,1527.78,1849.4,1469.31,1224.19,1795.83,510.697,437.658,2249.96,1967.86,1453.8,1890.19,396.99,970.244
ENSG00000174567.7,7.0,17.0,44.0,43.0,25.0,33.0,44.0,35.0,302.0,105.0,43.0,120.0,194.0,34.0,16.0,25.0,29.0,340.0,16.0,16.0,21.0
ENSG00000151458.11,154.0,151.0,2355.0,2296.0,2785.0,1536.0,259.0,2402.99,2068.0,883.0,1779.0,1124.0,1884.0,213.0,145.0,2696.0,2677.99,1660.0,2690.99,141.0,406.0
ENSG00000271761.1,7.0,18.0,49.0,123.0,99.0,108.0,21.0,85.0,85.0,53.0,60.0,61.0,108.0,4.0,7.0,79.0,91.0,40.0,56.0,6.0,5.0
ENSG00000171962.17,77.3285,88.6491,189.097,433.525,274.462,484.361,127.822,345.34,567.864,422.827,385.972,291.173,293.582,92.2397,86.2285,211.185,377.59,217.852,480.381,98.2931,151.534
ENSG00000136848.16,1439.0,1409.0,1680.0,1967.0,1449.0,3040.0,2039.0,1916.0,2423.0,5507.0,1455.0,3714.0,3184.0,1600.0,898.0,1325.0,1675.0,1725.0,2150.0,1445.0,1847.0
ENSG00000005100.12,166.39700000000005,206.388,689.552,1205.74,819.4,982.867,406.98,883.788,895.558,1148.81,781.493,792.8789999999998,1045.83,297.888,197.206,881.675,988.758,786.572,958.561,244.917,513.8330000000002
ENSG00000169836.4,4.0,7.0,20.0,52.0,58.0,71.0,17.0,30.0,63.0,25.0,46.0,17.0,61.0,18.0,13.0,27.0,32.0,45.0,66.0,14.0,44.0
ENSG00000047249.16,588.001,2113.09,6623.29,5461.73,5280.72,4391.07,3183.99,4114.89,5229.91,11624.2,5556.62,4189.44,5117.94,3427.01,1091.0,7195.81,5979.06,6613.41,6066.33,2102.0,2997.0
ENSG00000124126.13,2952.0,2296.0,3358.0,6650.0,4865.0,8044.0,2312.0,2916.0,3424.0,5897.0,2233.0,2945.0,5776.0,2123.0,2194.0,3708.0,2971.0,3838.0,3585.0,1765.0,3111.01
ENSG00000154001.13,294.0,554.0,2879.41,3183.47,3400.0,1922.22,717.0,2691.29,2199.38,2376.0,2923.98,1588.43,2064.98,716.0,376.0,3798.0,3276.14,1752.97,3519.18,450.0,966.0
ENSG00000196600.12,3.0,6.0,304.116,628.122,489.671,630.855,9.01388,532.247,296.8,20.0464,484.627,320.759,379.214,5.0,6.0,365.421,553.158,290.134,446.164,8.0,9.26636
ENSG00000273476.1,2.0,6.0,10.0,11.0,13.0,11.0,6.0,11.0,6.0,30.0,12.0,11.0,8.0,2.0,5.0,12.0,11.0,11.0,12.0,4.0,3.0
ENSG00000253764.1,62.1655,38.4527,30.7439,42.6845,22.4473,67.3083,173.0,54.4734,12.4094,192.0,29.7474,29.4506,56.6051,46.1548,42.0,23.3451,70.9553,40.1617,52.7477,55.0,64.4427
ENSG00000257135.5,4.41624,5.22309,43.1747,72.1503,31.9978,41.5495,18.1722,37.7545,30.1639,47.1092,30.7006,27.6115,45.892,21.0171,14.6246,25.5431,45.9102,42.5549,28.8149,2.20419,26.0185
ENSG00000198169.8,217.015,201.38,376.779,722.571,517.957,791.933,407.61300000000006,676.5989999999998,541.556,1663.83,513.4680000000002,397.626,824.76,328.1869999999999,383.082,539.246,604.156,441.354,565.842,196.806,473.652
ENSG00000266680.1,1.0,2.0,14.0,27.0,27.0,5.0,7.0,16.0,19.0,14.0471,18.0,15.0,15.0,10.0,3.0,14.0,17.0,58.0,15.0,4.0,9.07395
ENSG00000118482.11,545.186,482.004,4853.47,6995.96,6679.25,6856.59,760.005,5001.5,6070.51,1928.58,6032.77,5985.45,6655.23,527.0,436.624,6635.38,6149.88,5368.21,7492.17,707.0,895.9989999999998
ENSG00000089737.15,1085.06,3713.31,9594.16,10939.8,8992.35,8548.37,5205.98,7628.11,9104.85,15037.0,9956.88,6699.33,9087.27,5021.21,2220.63,12714.1,11399.2,10374.5,11400.9,2895.89,5108.55
ENSG00000139350.11,97.0,48.0,190.0,304.0,298.0,266.0,58.0001,236.0,353.0,231.0,177.0,374.0,429.0,58.0,62.0,307.0,293.0,393.0,221.0,44.0,103.0
ENSG00000253200.1,34.0487,13.4842,94.043,144.511,119.385,210.632,46.2467,144.032,112.578,106.525,140.76,171.71400000000003,145.67,43.6073,16.2864,90.5133,103.041,127.28,195.828,38.8979,77.7303
ENSG00000112367.10,152.0,571.0,2179.0,1789.0,2063.0,1381.0,605.0,1552.0,2462.0,2627.0,1924.0,2061.0,2110.0,571.0,276.0,2318.0,2146.99,2105.0,2097.0,519.0,722.0
ENSG00000116641.17,392.828,441.441,3191.17,3980.92,4251.25,3832.74,777.1569999999998,3620.36,4878.05,1949.97,3088.05,5513.07,5412.46,371.655,340.542,3745.78,4078.18,4608.81,4480.23,469.36300000000006,603.279
ENSG00000260475.1,1.0,7.0,7.0,12.0,7.0,13.0,2.0,6.0,15.0,20.0,10.0,5.0,7.0,12.0,8.0,3.0,10.0,19.0,10.0,8.0,9.0
ENSG00000087086.14,6439.0,22686.0,9954.0,11413.0,13172.0,10439.0,21617.0,10334.0,13841.0,75392.9,9267.0,21535.0,15026.0,16857.0,18539.0,12231.0,9786.0,30019.0,10329.0,11427.0,9244.0
ENSG00000113368.11,60.0,92.0,148.0,194.0,211.0,302.0,120.0,230.0,193.0,261.0,193.0,139.0,298.0,126.0,49.0,223.0,245.0,355.0,253.0,29.0,69.0
ENSG00000135298.13,259.999,656.0,11995.0,12460.0,12560.0,7398.0,1120.0,9964.0,8803.0,3356.0,9720.0,7644.01,8680.0,922.0,366.0,12761.0,13326.0,8286.01,13076.0,634.0,1188.0
ENSG00000224189.6,67.9999,61.0001,20.0,149.0,240.0,99.0,19.0,18.0,64.0,90.0,23.0,43.0,91.0,58.0,77.6081,70.0001,29.0,57.0,38.0,25.0,164.0
ENSG00000198585.11,934.0,832.0,2376.0,2741.0,2329.0,2134.0,1275.0,2155.0,1208.0,4206.0,2317.0,1075.0,1452.0,1178.0,1234.0,3015.0,2807.0,1694.0,2619.0,780.0,1519.0
ENSG00000168216.10,662.0,865.9989999999998,2827.0,3100.0,3762.99,1485.0,1398.0,2340.0,2689.99,5020.0,2424.0,1873.0,2351.0,1077.0,778.0,3945.0,3139.99,2850.0,2907.01,898.0,1351.0
ENSG00000120137.6,698.694,594.841,7642.04,8380.27,9711.81,5360.35,1092.4,6560.23,6645.58,3738.59,7271.85,4581.83,6496.61,777.9739999999998,605.1619999999998,8535.95,7713.43,5246.95,8718.62,951.2,1910.57
ENSG00000082293.12,7.0,7.0,978.3,803.932,1020.44,615.989,13.3307,717.416,555.245,65.4339,636.991,375.663,559.8330000000002,17.573,5.0,749.687,943.467,568.927,798.035,14.0,56.0
ENSG00000186298.11,1094.46,1368.24,2147.07,2305.62,2664.3,1731.05,1274.29,2008.35,2701.66,4880.0,2885.57,2433.21,2810.15,1078.02,921.0,3019.44,2597.66,2782.13,3558.3,1037.01,1266.38
ENSG00000112280.15,512.0,178.018,314.969,239.826,316.863,108.485,102.0,263.722,325.381,810.045,184.757,238.587,224.412,161.0,56.0169,230.421,250.699,272.616,167.485,93.0,287.0
ENSG00000263033.2,17.0,23.1474,23.3087,31.2168,15.2118,34.7005,48.0,29.3866,15.1683,106.0,40.2093,31.2311,16.0505,16.1068,17.0781,29.3119,30.3019,21.1834,41.2862,25.2706,27.0537
ENSG00000177182.10,44.0487,410.914,1351.57,944.304,1214.27,751.7769999999998,262.235,939.415,1719.63,1267.93,1702.43,1466.84,1164.34,268.188,134.222,1330.64,1290.62,1730.74,1844.54,218.989,356.615
ENSG00000164749.11,5.01145,5.02385,43.6935,128.003,71.5767,69.0,7.431139999999999,60.4641,59.0356,17.2647,92.7592,97.6981,103.519,3.00635,2.0,82.3036,98.5868,66.9196,113.749,7.00378,8.0
ENSG00000082269.16,198.098,194.032,2588.51,3156.47,3244.59,2246.54,269.027,2648.33,2024.8,1090.05,2619.07,1912.11,2597.39,255.036,155.0,3253.47,3031.44,1904.33,3074.39,219.453,461.451
ENSG00000154079.5,35.0,73.0087,733.725,295.83,572.556,231.425,177.00799999999995,380.186,437.421,702.7389999999998,365.05300000000005,254.312,296.797,186.082,120.009,752.8430000000002,614.2040000000002,518.485,361.627,120.45,167.66
ENSG00000112305.14,294.563,587.075,2069.16,2408.07,2192.14,1588.58,1005.58,1715.38,1077.03,3126.76,1759.95,966.094,1214.89,875.196,424.24300000000005,2549.04,2088.95,1261.93,2101.25,757.247,892.0880000000002
ENSG00000106443.15,234.0,556.0,4135.21,3947.0,4350.25,2692.0,474.0,3052.0,3869.0,2100.0,3334.59,3189.27,3554.66,413.0,358.0,4349.0,4346.66,3199.0,4465.0,333.0,695.0
ENSG00000248285.1,9.0,97.0,131.988,93.6501,109.0,68.992,60.0,130.0,22.8815,153.0,238.0,19.0,22.0,47.0,38.0,154.93200000000004,258.0,22.0,277.873,34.0,16.0
ENSG00000112309.10,282.438,506.334,545.841,1167.18,1489.87,886.184,540.4169999999998,628.469,1639.7,2306.78,1540.17,815.485,1513.22,453.804,343.75699999999995,1400.94,1182.01,1244.48,1406.17,463.754,735.9119999999998
ENSG00000146826.15,217.218,315.872,246.0,319.064,244.0,249.0,427.131,270.013,198.87,2278.93,198.151,161.461,248.745,524.144,306.705,212.567,312.07,134.096,291.025,288.22,587.611
ENSG00000279312.1,80.0,27.0,262.0,447.2,331.32199999999995,420.0,38.0,286.007,284.0,204.0,414.791,331.0,390.0,53.0,58.0,349.723,379.0,249.0,548.506,58.0,58.0
ENSG00000134324.11,741.27,1014.78,2105.25,3651.92,2691.9,4581.22,1707.21,2781.31,3638.45,4158.74,3573.02,4939.53,4485.77,856.125,692.654,2860.84,3794.6,4561.44,4057.77,1034.99,1538.3
ENSG00000237400.1,2.0,2.38986,10.7535,31.649,9.0,31.0,2.0,19.3047,34.2275,5.0,24.4376,13.0,34.7618,3.30714,2.0,9.0,31.7713,19.0,17.7131,1.0,6.710489999999999
ENSG00000054793.13,1592.0,2932.0,18432.7,26921.8,21440.6,18634.7,5124.97,19718.3,22544.0,16400.9,20644.3,19017.3,21743.4,5035.0,2510.0,22178.2,23759.2,20530.2,26259.7,3194.0,7833.0
ENSG00000185760.15,127.642,703.788,4794.26,6497.73,5180.07,3645.4,1246.0,4771.73,4595.67,4573.0,4793.05,4492.8,4108.96,1197.0,463.0,5682.11,5574.38,3291.21,6141.01,1087.0,1895.62
ENSG00000242220.6,10.9939,64.3001,107.698,217.826,115.969,389.11300000000006,85.8207,169.717,170.24,187.665,281.186,271.994,189.396,43.4867,22.0858,95.2061,192.14,104.373,295.826,44.0134,58.0548
ENSG00000203808.10,11.0,11.0,23.0,61.0,43.0,103.0,3.0,41.0,22.0,48.0,63.0,24.0,28.0,8.000010000000001,5.0,39.0,43.0,18.0,56.0001,11.0,20.0
ENSG00000131016.16,1571.85,1598.4,10314.9,11361.7,8897.3,12143.3,2564.55,9161.99,9431.28,6356.43,12343.5,9246.45,8859.23,2318.68,1147.87,11598.2,12878.2,16661.9,12525.2,2918.93,2337.1
ENSG00000256980.4,1.78839,4.88901,12.63,10.4759,9.0,22.7983,2.0,5.0,117.924,45.0,8.983319999999997,38.8269,44.9807,11.8408,1.37636,8.64742,11.7673,81.7781,22.6078,3.0,5.0
ENSG00000135314.12,54.7089,222.875,409.022,510.892,536.71,519.307,253.086,409.077,427.751,796.42,520.6080000000002,472.095,554.9490000000002,154.917,120.7,460.145,582.543,399.981,629.742,155.045,206.496
ENSG00000130307.11,104.802,56.7321,108.625,151.55100000000004,129.688,183.298,77.4766,135.537,121.008,313.9170000000001,113.98,131.945,181.388,78.1973,73.4324,95.9222,143.602,80.1679,150.61700000000005,60.7657,125.284
ENSG00000273923.1,2.0,8.0,17.0,27.0,18.0,39.0,13.0,28.0,1.0,36.0,30.0,10.0,6.0,5.0,2.0,35.0,27.0,2.0,40.0,13.0,6.0
ENSG00000197324.8,1007.31,833.4110000000002,627.114,878.058,828.925,1508.59,959.396,534.697,827.928,1861.58,486.627,990.605,1528.91,524.969,497.354,670.3439999999998,671.09,1425.61,727.952,629.019,668.7139999999998
ENSG00000165874.12,5.61925,2.14491,3.383,15.7594,24.0888,23.0614,11.7129,8.28152,11.674,30.1891,4.1158800000000015,10.0616,21.2864,18.2354,12.4365,19.3449,13.8774,23.9097,8.55911,7.6546,14.0881
ENSG00000124074.11,151.428,273.60200000000003,105.0,171.0,124.0,230.0,283.935,139.0,211.0,1208.57,101.0,175.0,233.0,197.118,233.563,115.0,159.0,156.0,120.0,168.5,200.319
ENSG00000279790.1,12.4947,7.040489999999999,290.99,653.8240000000002,429.441,769.753,9.15238,527.276,452.736,43.4906,504.203,594.133,611.678,7.99795,9.19253,320.1670000000001,548.661,324.911,620.952,9.16497,20.7703
ENSG00000259959.1,34.0,97.0,298.0,586.0,423.0,474.0,134.0,404.0,351.0,509.0,596.0,233.0,331.0,75.0,90.0,530.0,586.0,258.0,664.0,86.0,164.0
ENSG00000115602.16,500.001,53.0283,67.5207,103.454,61.0054,1331.37,74.4521,65.2597,119.121,1160.52,195.162,1014.2,1575.74,690.0010000000002,15.0152,155.322,603.148,1844.26,596.793,658.9989999999998,5.83639
ENSG00000247151.6,2.60791,2.31084,25.2008,63.7448,45.2761,69.973,5.49266,31.1252,43.0855,9.76637,55.6657,84.81299999999997,45.6137,4.0810900000000006,4.04944,32.9548,66.22399999999999,45.5555,59.4959,2.05998,4.75191
ENSG00000112697.15,1625.0,2397.0,10427.0,10883.0,11691.0,6710.0,4183.0,8915.0,11963.0,14929.0,9746.0,9910.0,10814.0,3790.0,2659.0,14346.0,11077.0,11532.0,12525.0,3371.0,5454.0
ENSG00000110025.12,265.314,484.9380000000001,426.196,591.3380000000002,521.633,599.901,484.401,477.16,530.306,1957.2,474.754,515.17,699.711,439.767,391.359,527.336,523.717,418.479,612.258,391.119,511.655
ENSG00000189275.3,23.0,51.0,164.0,111.0,147.0,96.0,107.0,95.0,6.0,421.0,70.0,4.0,11.0,98.0,167.0,100.0,159.0,19.0,141.0,236.0,99.0
ENSG00000225793.2,1.26923,7.0,22.788,87.0142,59.8785,61.5497,8.0,30.3991,41.2927,9.58692,52.58600000000001,33.7826,62.2701,5.07866,7.256480000000002,44.2648,72.2584,143.12,49.7682,6.16856,6.0
ENSG00000168818.9,179.0,217.063,521.04,743.914,627.063,566.596,390.0,567.9780000000002,697.9830000000002,1470.0,575.155,749.005,885.959,388.999,307.999,680.9860000000001,686.076,741.279,548.975,294.0,431.0
ENSG00000227388.2,8.0,54.0,59.0,119.0,58.0,115.0,42.0,94.0,95.0,249.0,172.0,192.0,150.0,19.0,43.0,50.0,104.0,77.0,151.0,27.0,23.0
ENSG00000180332.6,72.0,345.0,554.0,273.0,558.0,243.0,217.0,205.0,1747.0,588.0,373.0,729.0,894.0,222.0,138.0,413.0,295.0,2388.0,406.0,178.0,165.0
ENSG00000188778.5,1.01854,6.05775,58.3501,94.1922,62.9905,103.934,3.03298,92.3395,70.6128,17.0045,110.774,68.4031,98.0517,4.00206,6.02298,59.1152,69.5509,42.5588,75.258,3.0077700000000003,3.01776
ENSG00000112701.17,635.2769999999998,550.076,4929.35,6420.08,5946.76,5043.93,849.198,5638.17,5013.36,3426.68,5381.76,5120.37,6085.59,1008.58,686.008,6812.45,6127.83,5273.78,7046.34,723.015,1358.13
ENSG00000033627.15,1314.28,5155.22,11267.9,13130.4,12491.8,10518.4,6199.1,11029.8,8898.85,21482.3,12499.6,6673.96,8433.39,6184.13,3802.19,13237.1,13205.3,8558.72,15562.3,3436.13,5807.73
ENSG00000104635.13,322.0,1067.07,936.771,1463.43,1149.44,2997.5,2142.01,942.729,716.449,1466.0,1521.14,2270.7,1264.66,548.068,205.0,1376.36,1134.77,2177.64,2061.36,815.0,534.0
ENSG00000083099.10,385.486,562.077,2041.24,2172.68,2234.75,1453.8,719.4730000000002,1756.42,1943.24,2587.71,1797.44,1670.01,1869.66,662.5169999999998,557.306,2352.83,2332.42,1872.75,2203.9,467.115,1034.07
ENSG00000214711.9,2.0,3.0,71.0683,147.06799999999996,93.0,124.0,3.0,88.1108,77.1534,20.0,100.057,70.2419,110.0,5.0,2.0,69.0551,100.136,40.0311,110.127,7.0,13.0
ENSG00000180264.10,1.84281,4.25473,20.1257,43.2122,39.9976,35.6823,9.09333,45.1929,32.4277,18.4301,64.107,40.5037,42.3465,6.04839,10.5461,25.6902,52.6223,32.2093,33.4125,2.5947400000000003,10.1398
ENSG00000062822.12,141.0,154.0,87.5457,93.1379,95.0744,181.3,157.192,70.0572,92.1715,494.09,87.229,132.335,141.018,120.902,99.0,78.0332,76.1427,115.227,127.552,99.0744,104.0
ENSG00000261649.6,4.06307,1.0,41.1244,101.843,53.734,115.217,10.0,70.9185,59.9491,15.2854,78.3156,65.9159,97.6621,10.056,1.0,33.7608,81.2103,29.384,85.0442,1.0,21.2904
ENSG00000229953.1,35.3755,6.611269999999998,63.0,33.0,43.0,33.0648,14.7272,59.0,34.0637,70.1676,46.0,16.0,34.0041,9.85424,10.3534,24.0,45.0,21.0,58.0,10.2324,14.1139
ENSG00000280511.1,1.1202,1.30716,30.2304,32.0618,23.2878,14.3496,5.80999,26.5126,14.9413,12.6381,38.6445,22.9801,18.0037,3.30723,2.13365,19.3757,28.6114,22.7253,35.4059,2.16975,3.3714800000000005
