gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000276291.5,872.5899014474855,873.1286318901132,916.0398224821214,678.2893795630114
ENSG00000277778.2,337.18355119598874,325.55437577884385,368.82834588959935,282.44347233108533
ENSG00000225655.5,16.436441555835085,1.0348068548996316,11.995327377645031,17.240367542002055
ENSG00000099954.18,816.4621199989589,648.4689592708382,771.0445755601444,1377.626421573596
ENSG00000276462.1,17.745556150184786,42.79371311957584,18.802346756353202,74.05605323968132
ENSG00000279561.2,2172.7580650825244,2401.5383565768693,2362.2515186657906,2010.4311929427327
ENSG00000275450.1,127.79902467321119,143.30005326650098,136.34990479409922,125.51219491346616
ENSG00000180198.15,227.4052535084458,328.2552216701318,158.60877673068097,133.46741835425445
ENSG00000105851.10,95.66661827523536,109.05208559674278,260.0320761366946,169.26592383780178
ENSG00000276562.1,18.31253073905029,21.55378501933345,13.521494916545906,6.7159288051712815
ENSG00000258809.1,7.904867000283278,8.053891403615284,7.634230685920339,4.263249432362431
ENSG00000115756.12,241.1461228073534,266.50001818343156,374.30124104355025,388.0185812741086
ENSG00000197176.7,9.689277619156623,2.0696137097992633,3.4449296320644733,21.760371171428513
ENSG00000227507.2,16.63291789851125,26.904978227390423,14.420213517849529,23.44787187799337
ENSG00000276412.1,14.553803161197344,35.48652799438758,19.50970064179642,10.401646495055155
ENSG00000266531.1,2.079114737313906,7.2436479842974215,2.5447435619734464,2.1316247161812156
ENSG00000279507.1,6.237344211941719,8.278454839197053,6.78598283192919,6.394874148543647
ENSG00000277979.1,2.079114737313906,19.661330243093,5.089487123946893,1.0658123580906078
ENSG00000233851.1,4.158229474627812,2.0696137097992633,3.392991415964595,8.526498864724863
ENSG00000275649.1,46.78008158956289,56.914377019479744,60.225597633371564,47.961556114077354
ENSG00000239804.1,10.39557368656953,8.278454839197053,12.723717809867232,3.1974370742718237
ENSG00000186235.10,36.384507902993356,38.287853631286374,12.723717809867232,26.645308952265196
ENSG00000268234.1,1.4058246163558574,9.364432893071472,15.33623637537457,7.504789822012045
ENSG00000278797.1,3.1186721059708593,5.174034274498158,3.392991415964595,2.1316247161812156
ENSG00000234861.2,5.331037306799214,5.21618195769822,6.125265613498406,1.0658123580906078
ENSG00000266311.6,0.34651877636652817,1.0348068548996316,0.2827490019144316,0.35527043075941656
ENSG00000237357.2,26.230423393162837,24.33224142473896,29.2581891037897,42.652105271013184
ENSG00000156172.5,363.9885379468084,236.88281118934918,305.0893056449965,295.3056958685228
ENSG00000071794.15,3146.740154924597,1956.7680222724587,2349.9010299116794,2793.547481173388
ENSG00000229311.1,123.20937889059074,144.85847238997982,177.75203429955323,100.49235638852495
ENSG00000230245.2,5.602029121660709,2.0696137097992633,2.7765697004692274,4.263249432362431
